annual_income,debt_to_income_ratio,credit_score,years_credit_history,num_credit_accounts,mortgage_amount,savings_ratio,employment_years,loan_amount_requested,collateral_value,monthly_transactions,avg_transaction_amount,late_payments_12m,credit_utilization,num_bank_accounts,online_banking_usage,payment_method_diversity,financial_app_usage,investment_accounts,insurance_policies,default_risk
29594.94299471706,0.3818593764865334,593.6196535695624,6.6151082816889595,2.0,269667.12125902495,0.1595713975795207,10.50684197556617,13190.912498656548,10976.899000757205,61.0,17.27338244374278,2.0,0.463725800648656,3.0,0.6880896816349481,6.0,0.17710976768073194,5.0,3.0,1
27943.944518529526,0.058387948090194354,609.7327440057798,6.629226811825927,1.0,0.0,0.0011995591995526851,9.336721165650188,8170.28256528108,9372.44846192616,42.0,21.52626266730374,4.0,0.08913823265280882,2.0,0.2863013146658086,3.0,0.39558012924605507,0.0,4.0,0
39190.0213516264,0.21616699937081624,641.677842059697,22.99595334988726,6.0,212991.05831581203,0.1917980875866668,2.369297872585494,6795.098701463898,7203.787005502099,55.0,17.671282141447655,4.0,0.17430533621191527,4.0,0.8229794295510549,7.0,0.09068089257471645,0.0,3.0,1
24071.64892445252,0.20100777496668296,519.8674715975153,21.200157535332785,9.0,57282.361373836575,0.05971060140657179,5.87783104984341,21139.765463353513,20124.623862999717,49.0,12.540310593261223,3.0,0.3864167924940341,6.0,0.5370704593925023,5.0,0.6098137391837184,0.0,1.0,1
63609.32344696278,0.046310616186731525,628.2467221626666,1.990753940888525,7.0,0.0,0.08131088003772384,13.066512973236408,5214.546382987448,5955.152016798415,50.0,11.942341625907037,0.0,0.2918677974034093,3.0,0.3704927906066001,6.0,0.45749739947406315,0.0,3.0,0
36319.262702181004,0.2656244040935576,618.951643568741,21.40065602000801,6.0,327618.02761548775,0.044577152774743736,0.4788934643419835,756.5178861223624,729.8816815108552,41.0,26.84708412060711,1.0,0.15682585567077273,8.0,0.3480294373206942,8.0,0.34377493358919176,0.0,2.0,1
36147.021790839,0.19201091904857867,546.2408128510343,10.673298545795737,6.0,0.0,0.003110561726821219,2.188808173804435,5725.13967778379,6522.276065325646,42.0,11.205337551498928,3.0,0.37177915545341095,1.0,0.8855380784867513,3.0,0.1379388154378155,0.0,2.0,0
30824.11575782431,0.3031129104061665,638.2032415831316,0.1526530332469042,5.0,1016.9285126364938,0.030014267793419806,18.249886652988256,5133.3806029955485,5124.4398597566205,49.0,5.038817580477516,4.0,0.34286523519466466,2.0,0.33611007543522003,4.0,0.5352429029867802,0.0,4.0,0
39245.62852817279,0.0568598107614629,595.8830903214498,2.1938438700545815,5.0,148337.39758208947,0.0014970750337199511,3.972391177096603,3860.3474053760788,4069.3860117630443,51.0,22.326639755972074,2.0,0.5968702390032303,7.0,0.5997263197066126,5.0,0.19865499840544038,0.0,4.0,0
54860.51392223151,0.2584068363247301,699.5586142509708,4.261573087981434,5.0,0.0,0.07211310254679827,0.4812977868136886,20462.691638454136,17262.418121925428,37.0,27.251949484871,2.0,0.30358080120395486,3.0,0.8168197495794014,4.0,0.40793084610924013,1.0,3.0,1
23539.494162149742,0.32569483595376814,561.4672438995661,6.99394705298227,3.0,107055.3346014677,0.10603253179892312,16.225796571884963,1774.413714920661,1602.7150730177584,44.0,59.566417670277616,2.0,0.365031536267268,2.0,0.7120504936216525,3.0,0.34092999814929503,0.0,3.0,0
26132.675769236695,0.3458245585500095,658.9834122128456,9.66732073321734,3.0,0.0,0.10606147334283747,11.651819823938673,5956.300479915669,6318.783644400798,52.0,16.27652890508207,1.0,0.4031758217919692,4.0,0.8680709268493372,6.0,0.3593120429294882,1.0,3.0,1
31198.864709255427,0.04282854105585763,569.1611162770732,1.8879095236428667,8.0,103337.22654936896,0.006413526246605399,8.210602093356815,7274.121816098621,7014.215505249007,51.0,11.9299293529097,3.0,0.27906897583794105,10.0,0.2597238809943777,3.0,0.27897763076913384,2.0,3.0,0
18528.484659737165,0.11211236060360255,590.0245761841187,14.497355426142434,5.0,84323.62441339735,0.08383230114131222,7.889011100406052,4253.630184722643,3629.3001937383833,37.0,18.23877873075584,1.0,0.3654384263929565,3.0,0.45594826321929477,3.0,0.11693821712454532,1.0,3.0,0
24109.737177455412,0.15171718053933317,679.7291627705406,14.951646694824097,4.0,24390.08774413499,0.02660253486943179,3.3272747187130056,19914.8219977559,17159.916991980805,60.0,17.139297522735962,5.0,0.11786100647379964,3.0,0.39345936569200457,5.0,0.4853747279362324,0.0,3.0,0
28620.815971186752,0.32708059304796416,673.4717732842156,8.0628375240188,2.0,0.0,0.09939565415343696,10.407105861036419,39941.23648097028,43262.58803381916,38.0,22.430339108791106,1.0,0.24838909710477786,2.0,0.7424913185523656,4.0,0.0935994556725735,0.0,4.0,1
56229.37523588355,0.23714295924729845,608.2977817421639,20.31597499466262,4.0,344131.35007761343,0.09993529603678049,1.82419514995244,8923.762283709233,9583.527468908227,43.0,4.219786009844272,4.0,0.1906918427489354,2.0,0.37446070675079024,5.0,0.5045262973797202,0.0,5.0,1
41410.12373166436,0.16508983060254448,623.0589381667332,13.412421541847865,10.0,22126.506892862093,0.10633788771246583,2.2203334191705886,11167.100137748539,12154.02130177778,42.0,11.118486316758109,3.0,0.05732307691886589,3.0,0.7478335177548784,4.0,0.05447080901950368,1.0,4.0,1
40006.40941696096,0.46347125308189574,504.6393554890476,2.0043611467851763,1.0,268257.5911385976,0.17054588638855614,1.2168237664980222,15944.688647845674,17357.342854573544,52.0,15.908097882396653,1.0,0.3402377005250681,4.0,0.3857687730046652,6.0,0.7832688835818504,2.0,3.0,1
55572.790507054604,0.07310417318830735,790.27643105807,12.822752251845124,5.0,0.0,0.029909670292300756,2.5802694595351348,9984.86279880174,11826.699318915165,50.0,46.1011412761318,2.0,0.14067930272895052,1.0,0.814661061078723,4.0,0.5102563001610456,2.0,3.0,1
33904.875592013654,0.16084403058089305,718.7456397878028,24.495331958771402,2.0,96008.63253866426,0.08953021181392583,1.3305777218347927,49640.76954960636,58985.2842978931,59.0,53.83321282542804,2.0,0.515066865543417,4.0,0.3089177053997353,5.0,0.40272158119651763,1.0,1.0,1
44144.88856177235,0.2857818288325344,715.1448050871106,1.1843484362085572,3.0,0.0,0.1677665590041015,2.076255841101161,5399.659271985786,5256.955934547807,58.0,25.63575255955592,3.0,0.29368438823254617,4.0,0.4024943656639383,6.0,0.4453108637400155,1.0,7.0,0
34488.77278495661,0.2679620430511302,490.4967783043785,30.0,4.0,224916.1680164238,0.08067000445953058,5.862012134347962,12350.97375619029,13720.11083018962,40.0,13.486690379403791,0.0,0.3714030909610103,5.0,0.6050390279021094,3.0,0.11228965599300134,1.0,2.0,0
41468.15966275681,0.28608639603266045,590.4510007510713,0.20248336066774336,4.0,253960.0807639681,0.15497839562058263,2.811474462011414,5634.043610534148,6169.243978058391,62.0,27.544994040654533,4.0,0.4282324029504716,5.0,0.5694224419412832,1.0,0.3214601227376826,1.0,4.0,1
27136.112142535323,0.18633077594431535,616.5453971076378,5.907955937427921,8.0,184457.20162356863,0.026863516955597123,7.297757837396008,29256.9040746849,25433.111653463126,46.0,50.50707488811761,2.0,0.6608612133254107,5.0,0.6112257861382487,3.0,0.4210168228882162,1.0,3.0,1
10727.77467038454,0.24444060570229822,456.89385079659877,11.89398044066686,3.0,0.0,0.17015450480449681,3.260047825097887,3391.353835455675,3773.2504554440143,40.0,8.179777645366544,3.0,0.2567668467163263,4.0,0.4999728087059563,6.0,0.46389796520611803,1.0,3.0,0
33957.343701125166,0.046859930994983916,738.9950096076086,12.501889040142576,2.0,0.0,0.001391787374779582,0.7496064077407362,3379.8994277669926,3844.235772851282,43.0,13.632687479824892,4.0,0.35201474369680164,3.0,0.7326694685807414,4.0,0.1664499823842134,0.0,3.0,0
73966.98086274795,0.12543844527198453,795.3884488548136,10.614325020635475,5.0,0.0,0.03635266644008462,6.7758495832248276,8325.116959015746,6785.680557883233,38.0,10.122207678710526,0.0,0.1980849912043562,5.0,0.27423256044364985,5.0,0.10750596226906946,0.0,5.0,0
57705.49610738389,0.14361234608789716,850.0,6.02914782168649,4.0,356856.85906786856,0.008794944497041875,0.34101825175057615,35657.47829676073,36003.38958824397,51.0,80.17775958665086,1.0,0.3892097411300751,2.0,0.6788864672297228,9.0,0.11700436458804014,0.0,4.0,1
58847.15347122597,0.2525302123677115,545.4116172482263,8.420649063840685,5.0,0.0,0.023052818244291777,14.27484856608036,37367.101680819476,33616.593554784675,45.0,13.215550483003819,3.0,0.27158032503176377,5.0,0.6796683195742579,4.0,0.1392105174293932,0.0,2.0,1
67377.42909389822,0.09664317667068181,661.7323496834274,9.629974256383532,6.0,295012.87586180336,0.08426785609136926,9.193918779944388,1486.4240545319733,1744.1077051061634,52.0,3.3356890248364857,2.0,0.26775048012901337,2.0,0.6144279026734628,4.0,0.4142725437520513,3.0,3.0,0
37961.5390342483,0.3007698610827457,782.2818269150421,5.45827870733053,4.0,0.0,0.12175412460687493,16.496872615497566,21857.57914654381,18221.840473201373,31.0,28.502204433405836,1.0,0.26061860597002573,5.0,0.4846195184972135,4.0,0.41227450852086717,1.0,2.0,1
40081.00673984117,0.1722767099316925,624.6381521053046,7.244487522889334,6.0,344207.6157061199,4.200815006125051e-05,1.4294323261176918,9101.795371366909,9679.893309680898,51.0,45.83278019571644,1.0,0.12119160866107859,5.0,0.7261685681076273,4.0,0.4846930182334539,1.0,1.0,0
26666.784728125782,0.2697948237795518,593.3012086157322,14.985563956738012,6.0,0.0,0.038224098388047224,3.281433632239371,4914.512473575757,5207.177513634652,34.0,4.437018640897943,1.0,0.8629059902696796,6.0,0.7611381664043634,3.0,0.17332580627571967,1.0,6.0,1
31006.85450179287,0.12424578371263628,463.39823264555093,3.0019592395991452,1.0,0.0,0.0117550376096407,1.072429506175022,33438.73495592864,28366.18947045557,51.0,31.92473822372084,6.0,0.33743002290260443,5.0,0.39894351868203876,4.0,0.2680110546161472,0.0,5.0,0
49408.88646163968,0.19014324588106518,763.2622457771749,5.925371463744135,2.0,406614.75443650916,0.08610585212674988,2.7449481577757506,17240.149875533178,19069.049742976636,44.0,5.756845638804965,1.0,0.1728812811006389,3.0,0.747593830623013,3.0,0.4941774776623695,1.0,5.0,1
66299.80391210312,0.18400662546539007,648.0739243926635,0.06812702726360573,2.0,30886.84768796964,0.11815285752236225,1.396512177174609,16399.631381555482,14898.129701135204,47.0,17.60902032704426,3.0,0.6332496196748812,2.0,0.5831424777821788,5.0,0.2615825875975176,2.0,6.0,1
33869.72620780265,0.17282802745304432,577.0658141036938,9.3035784783916,3.0,0.0,0.1297479067495159,9.578720601849287,12169.043380946207,13105.205114396347,54.0,42.951100330090185,3.0,0.47630208697153725,3.0,0.4624877675034864,6.0,0.17164320584772175,0.0,2.0,0
28995.773807537906,0.43692993135141206,678.385728982886,1.7391356341917836,5.0,0.0,0.017125794036769476,0.6481617404425245,5320.2685103973645,4787.931110357087,47.0,39.3260372940169,0.0,0.12726059268060022,7.0,0.9102558281097328,4.0,0.6660302094831283,3.0,2.0,0
36325.090485317734,0.28348760541507556,665.3005373178665,5.246830491621057,7.0,0.0,0.02061911111088594,1.2750727612416424,9848.262974176623,9423.646276186782,55.0,55.47491104399935,4.0,0.16837676951247182,3.0,0.9042317602561357,6.0,0.6014669378881425,2.0,2.0,0
49050.38796108922,0.2120520135177355,666.8259102354591,1.8878570776807657,1.0,0.0,0.03492766415916306,1.5331641444736488,11158.110238200617,10397.51591130269,55.0,13.114785632750886,1.0,0.4616864767762245,4.0,0.6981760374893967,5.0,0.6374876646685298,2.0,3.0,0
17642.615542138417,0.21699291204483814,628.2901937673324,0.1905204415957879,3.0,0.0,0.13626150971932094,6.700676491353658,2796.1468282377946,2912.3785090382103,52.0,22.223571606147306,3.0,0.5925813629204074,9.0,0.5844925324167242,6.0,0.39838937537870733,0.0,7.0,0
11520.8016952652,0.16696497569201513,812.2358158763366,5.281112756176048,3.0,0.0,0.0827357108333308,4.9762861683331945,16022.632002021337,16805.54811963669,50.0,22.49986812645616,3.0,0.8674573856340826,5.0,0.844651735058602,9.0,0.3419817914212773,2.0,4.0,1
27576.840172376556,0.30655013529728486,636.6340266737578,4.42476720191665,5.0,317641.99123480456,0.01893357745146347,0.7324444874821532,31421.25452955077,31690.789486336696,68.0,9.874020839153328,3.0,0.2555574019859965,6.0,0.44741088628900255,4.0,0.3318401763212909,2.0,4.0,1
19725.032375238057,0.08565865024942673,811.9322076323305,4.429162364139406,7.0,95394.34122644688,0.23926057030072972,4.652519148799948,33716.04657891112,28984.421905197392,52.0,16.804589744955813,3.0,0.41565997921366676,4.0,0.44282705419546015,6.0,0.6543727360364997,0.0,5.0,1
28167.66312235261,0.4144132624183164,706.4116926400197,1.8736982740488313,7.0,0.0,0.10654749362783729,9.368021456806597,3413.6016100943307,3612.094984579223,51.0,19.659592191668303,4.0,0.25199361199122805,7.0,0.8943111025802283,7.0,0.28990420574194886,1.0,4.0,1
33728.883978287995,0.13292599860317353,685.1170142761731,23.53064815277716,5.0,288565.9393443961,0.024254329426309847,3.009442081185076,6131.143606465423,5491.22432695495,42.0,44.143587107839764,2.0,0.03444695258371156,5.0,0.7112245072293368,2.0,0.24994317972741137,1.0,2.0,0
28951.456583150673,0.11622267105124087,638.6725246721845,0.028106530279929983,6.0,0.0,0.20360333048620313,4.73158565387595,17877.3336163113,17360.528537035465,44.0,24.58388671274895,2.0,0.33795737145231675,6.0,0.8362415236539996,6.0,0.7523610389690047,1.0,1.0,1
75074.3148974929,0.3571021721061976,747.3956693545921,17.77139270197524,6.0,0.0,0.1010515624532976,3.7961631739570585,7156.566655734411,8544.77870806386,53.0,43.50027284923913,0.0,0.4082695622785841,2.0,0.347264531264735,4.0,0.23087141184193843,0.0,5.0,1
42760.599378055544,0.05084224336508613,661.2991767577995,10.68182720400588,3.0,24520.733857695555,0.0789056472375037,2.2144280335422986,4352.333760813161,4953.781928307878,66.0,38.0697799033395,2.0,0.5373664889566718,5.0,0.5910417515772686,5.0,0.3495016377945,0.0,2.0,1
42202.60296704571,0.46495100860193656,556.7868784886468,1.5106330032175757,6.0,515913.9080581546,0.045880336105341715,0.012881485972988767,26891.0821102469,24473.321182761443,57.0,4.795428311211532,3.0,0.6620258971675453,3.0,0.8211085894054929,10.0,0.6905420660473595,1.0,3.0,1
49568.14021840978,0.16545770616323138,553.4507809001965,5.112181374572586,5.0,16561.387435019664,0.03842916647787062,1.0307815624390066,6768.833633686899,6006.712269623361,46.0,22.09363591743278,3.0,0.15541677792461128,5.0,0.6706055468796289,4.0,0.2688748934149392,1.0,5.0,0
20549.326406396427,0.37368819699504824,692.2484621934273,30.0,5.0,49282.356918111196,0.15207964524298567,14.702489532301946,2023.2994652003201,2078.2208769919307,52.0,28.71085561133567,4.0,0.8178843484583923,6.0,0.32797069142228624,5.0,0.20073069123506704,1.0,3.0,1
61056.55798736092,0.2846632398071817,559.2621114833504,8.255818066088658,5.0,115374.36673632871,0.10451746473963905,2.1897812535397794,17774.901349054777,14839.840109475213,53.0,25.43154460116171,2.0,0.4153190863860348,3.0,0.8204540995827617,8.0,0.6305966205268138,0.0,2.0,0
34965.52505916209,0.23155613769279004,643.7768943027501,1.090010753071276,5.0,0.0,0.007843050722147308,1.7628766553469444,24205.09498238061,24010.85067060092,51.0,24.611489384459304,2.0,0.18137918221426066,6.0,0.584028680759799,3.0,0.7351321110767114,1.0,2.0,0
50779.10898953633,0.402110500193409,755.7184538551091,4.894635355089078,4.0,0.0,0.006337777054762178,4.758294181930747,5705.156531269455,5602.700647407622,53.0,8.384497538744126,2.0,0.4257245618399883,3.0,0.6380637284219026,5.0,0.5051170073918556,0.0,4.0,1
21249.13321163503,0.16301276991775066,680.3970177894333,5.051948984038283,11.0,0.0,0.026913515712795485,11.706449617572687,16533.88278193715,19801.509877750414,68.0,15.233862309391434,1.0,0.4245802971953174,3.0,0.8711265308960907,4.0,0.24980837223002736,2.0,6.0,1
16699.275546118966,0.3227107805596921,577.7865129671252,12.966552780246653,4.0,235501.7773095092,0.09822047943278121,1.8009917613716677,1481.1471121707564,1203.6864731762803,54.0,32.393311444907525,2.0,0.23388139621560378,5.0,0.27062034196488277,7.0,0.44993111442062894,0.0,5.0,1
54663.13590848659,0.2653082234982555,790.998751161614,19.831040321994085,8.0,324057.854193886,0.09603310180291601,1.2621483010234358,7794.002502760176,8966.54739050544,52.0,22.18547658212506,2.0,0.44688701404683073,2.0,0.620432599651597,4.0,0.6087255111909927,1.0,2.0,1
43835.74077506709,0.21398310743604468,704.7875236994702,0.6865683362755715,4.0,0.0,0.006989892544975095,11.612028781222119,5317.813446906943,6241.506491067059,44.0,69.23171037217577,3.0,0.3552625814655318,9.0,0.6169696843519596,5.0,0.37196495863420564,0.0,2.0,0
23132.04634600626,0.15798819164182548,751.779298720409,3.0154560551371223,5.0,3816.4594862722156,0.07606953144363456,7.425189347466667,34203.67581895629,36222.988025185216,44.0,62.65292460835304,3.0,0.6081156175742682,8.0,0.38377693878919483,8.0,0.42119888056280147,1.0,2.0,0
23509.701844039555,0.03138746675216791,423.24416567906974,2.8355694573398633,5.0,0.0,0.04969465506932034,6.06330793949028,29436.442333743424,29911.48319185653,42.0,48.81591853977598,1.0,0.27569165369177107,5.0,0.8560762103814477,7.0,0.2309817785709835,0.0,4.0,0
63749.54923724649,0.19660691010031542,683.0852878262746,30.0,6.0,0.0,0.010911457806000549,4.073093918196788,6039.918643654156,5179.4706222689065,32.0,28.57890845044523,4.0,0.615219039759893,5.0,0.6426126923995334,4.0,0.48609910114889093,1.0,2.0,0
20036.162674724168,0.3298974871683397,734.2157836379894,6.553804320245509,2.0,8169.198589648133,0.07957042764882225,2.7717445267939884,6544.226401942247,7023.3025901177625,50.0,8.138823854703984,1.0,0.13709054707095567,4.0,0.39627989126929714,5.0,0.2652057084659798,1.0,2.0,0
82564.61489551932,0.18378495949361195,820.0288642297992,16.950882577323416,6.0,275283.09294021304,0.0659175492412404,5.078510015186507,46234.31185772823,50755.29889850946,46.0,8.236215035021958,1.0,0.45117373281245843,8.0,0.47142641115752826,3.0,0.27254463865654904,0.0,3.0,1
23148.601160957143,0.24472170765470436,503.61814158489585,4.441464906385306,9.0,432433.6855917679,0.012393727367802709,1.2225304269570665,36101.63450754368,38843.851130119045,49.0,10.180022631496186,1.0,0.37590229855841195,5.0,0.56618816121946,5.0,0.11759384030104615,0.0,1.0,1
49970.89239551141,0.0973013014816126,770.6114589194533,10.261910519295698,8.0,248023.5524243024,0.15133057496557248,8.501055861419944,3044.776473759531,2532.9814419730283,50.0,11.326076417792027,4.0,0.5540093108374172,6.0,0.8529262158518885,3.0,0.6699811233571143,1.0,2.0,1
30812.963156658887,0.03930921363661526,814.4380285701245,2.701543044238119,5.0,41804.5500139918,0.08453381208196199,2.6926597169889033,7255.599727511547,8086.732684385391,51.0,50.326662568959485,5.0,0.25952390281403115,1.0,0.5753006231775804,9.0,0.29039915730495763,3.0,2.0,0
49098.98863676147,0.16959227550821687,448.2711022721021,19.42391891746055,9.0,186506.7904493603,0.020362095280957223,7.027184417035702,15493.08123071414,13810.310465373443,57.0,18.85397771034828,2.0,0.4366844104504329,3.0,0.8211234480815589,5.0,0.034014223508282836,0.0,5.0,1
27665.54344582745,0.32641855999465175,697.8591109869743,4.857902819294172,6.0,147045.5260266289,0.09949284619305616,8.348168425617617,13183.351588884556,11930.72654445995,35.0,49.11079402276383,2.0,0.24518586100181503,2.0,0.8924114308665146,5.0,0.5862331390190493,1.0,4.0,1
33476.65291594715,0.2315859556891956,711.7620814340702,13.025928605383731,3.0,342919.0644379214,0.18747313378135344,0.39158563952599557,22124.30377507957,21164.284175563327,57.0,25.988460106417175,1.0,0.5644420660333127,4.0,0.7106030123555531,5.0,0.20543756368188268,3.0,5.0,1
37066.15572721801,0.11435558320823525,617.2992337348094,2.3637451991452583,8.0,570495.2540400454,0.026149111327311344,5.62657924760418,5051.134233561303,5378.426783345456,53.0,9.112823875517686,2.0,0.4545152948698668,2.0,0.6289267770311603,4.0,0.5795608878795051,3.0,1.0,0
22002.388004508204,0.05504959411395965,600.990553993371,9.463024095835362,3.0,0.0,0.038819745880444935,1.803071565881059,16003.95352135892,16422.920950308046,56.0,44.402545457691446,5.0,0.6687032429011615,4.0,0.7227974195832348,4.0,0.42623659313166523,1.0,2.0,0
52596.884803823414,0.3824405152937027,716.7853913287822,4.155681078106573,3.0,0.0,0.09543997081743405,2.222031775662823,9844.80518350156,10648.399549432412,43.0,24.529957793961298,2.0,0.24093656451073095,7.0,0.7439639344724686,8.0,0.5979931578242375,0.0,3.0,1
28096.301199988302,0.20719502420006097,588.5018246589368,0.2555540066144589,6.0,143098.29645640575,0.07834100346719501,6.610780089493079,24936.3502601282,26518.657625864278,36.0,94.38419629696311,1.0,0.4582505904272681,4.0,0.626943538758952,4.0,0.32760215298753403,0.0,1.0,0
32393.078173289225,0.23394916930566173,628.2750671581903,4.261956161369861,6.0,329830.0910662506,0.041036167153338854,15.779283257478895,4657.093654383815,5031.494500213259,47.0,25.961299216393655,2.0,0.3408506391156138,4.0,0.3077228992693333,2.0,0.41150899580658323,2.0,5.0,0
22088.785443050874,0.308451936786949,731.2434900823921,6.388446321312721,3.0,26138.935958332855,0.10774896386031868,8.139641091892193,3910.771602993856,3594.3162468045416,53.0,7.643359884829595,2.0,0.21318433603004708,3.0,0.7018214864304064,9.0,0.512100598965212,1.0,3.0,1
10085.289647517868,0.014532259844237004,825.4043050326865,1.3167485362193156,3.0,33285.018581370474,0.02612701538116705,1.7244160358885443,13381.30833769833,14370.527747727188,55.0,19.5535301493741,0.0,0.4518392856070987,3.0,0.44913607417705026,7.0,0.5410337163387825,2.0,5.0,1
33007.36900493151,0.1556910497206372,703.7984272542018,1.6258755276240997,7.0,84170.39957398508,0.1088356718529236,6.1524158483460125,12384.821341853643,13852.718646658275,43.0,9.232138369090105,2.0,0.00930221450269693,5.0,0.698746868850212,3.0,0.2859500919877454,3.0,3.0,1
121334.65015363599,0.08839047275888082,663.3484495414511,5.001856905854704,4.0,274983.06691594585,0.023795323342533595,1.9856561086402638,6744.829519990669,5544.973489508927,42.0,6.437766343326243,3.0,0.4366860664922923,7.0,0.37712991282869684,5.0,0.25413050522258895,0.0,5.0,1
53760.923000029834,0.0867950903578557,598.360251533923,3.357279587978458,4.0,0.0,0.16967399408049175,2.8954621508501424,10075.439937179153,11854.126014281206,34.0,6.544597700059391,3.0,0.6299404548193732,3.0,0.7570744689199181,6.0,0.0593394151655247,2.0,2.0,1
35967.45605571278,0.15812942394375826,548.9399959348943,4.64913407738378,7.0,0.0,0.028257731160418798,0.6565464570371609,7987.533904221509,6543.7217708454955,51.0,31.476670189968814,1.0,0.6516395265021631,2.0,0.6472470496373846,5.0,0.34329763988965867,1.0,1.0,0
31842.41819455576,0.20524668317614125,760.9578241500949,4.941750200149652,4.0,76703.67862771208,0.004146707835627099,8.987594064463371,20612.720746072097,22712.29662612178,47.0,20.406151529255574,2.0,0.3351583951347825,3.0,0.7159204488150873,7.0,0.6865477707739891,0.0,2.0,0
36725.73250079587,0.3174303785598233,634.6550148873115,1.2072905324344045,8.0,133004.33129129533,0.05503198750712589,5.205006338633428,8017.036911213148,8482.797156094743,49.0,3.9388901488883623,3.0,0.05626385600461542,4.0,0.6408907049383443,5.0,0.20605633003679097,3.0,3.0,0
47741.65458702091,0.32674579952038657,765.0703274666729,1.5992703999780438,4.0,124618.47154249808,0.21246967867616806,9.937659277015554,10133.986555176029,9395.602225948744,55.0,11.77144386398329,1.0,0.27061086631842624,6.0,0.4327108970895734,5.0,0.12288463914131267,0.0,2.0,1
20122.49439342333,0.1207943409334864,617.0448122004539,15.079707724475583,6.0,0.0,0.031027394858804944,1.2648423166094354,4913.982830709718,4870.751443851263,42.0,59.12849757817168,1.0,0.2037360463538115,6.0,0.6719384838630942,2.0,0.7631689998247468,1.0,7.0,0
63396.30432575537,0.26236629887142876,585.0711338638989,1.4207613675667552,2.0,196465.31467204238,0.17651191259031537,0.6924600818988074,19695.391018773505,22988.299908161396,40.0,25.24890540255309,3.0,0.6520875934770559,4.0,0.5264825664572453,4.0,0.332951528581275,1.0,3.0,0
51932.01081434566,0.15507779816208994,692.0798888827516,8.77086264714913,6.0,466135.16231031367,0.0689554291578672,8.449308325788321,8074.950825568496,9217.099488952346,47.0,5.058769346273561,3.0,0.6278791845459378,5.0,0.6975966329062013,7.0,0.4045371005758982,0.0,1.0,0
52004.88122418609,0.33517211355449084,642.34640607316,4.3375403195639395,6.0,39850.357764099965,0.03504365801459689,10.558859066427901,66229.87944709776,62670.4617681419,55.0,11.125367441482538,5.0,0.3291828122452117,8.0,0.5442560257006122,6.0,0.6992406475155399,2.0,1.0,1
45217.42812110703,0.31645402342471773,529.4471395389262,27.595546416022543,4.0,113155.27589889112,0.01666502817180913,0.9432679993387744,5225.180405481885,4991.701664952772,44.0,35.203819493924314,4.0,0.9582942027324564,2.0,0.2503604370338739,4.0,0.3484049798342171,0.0,3.0,1
36673.44962779902,0.08895006676565143,831.7368329781848,0.5471246679465936,7.0,102196.99692731923,0.17220859314164352,5.134682069354202,9455.814961600554,8378.23321946916,47.0,11.820021943033565,2.0,0.6284858496961084,5.0,0.7044092688753067,5.0,0.6435564315424479,0.0,3.0,0
50839.58782552303,0.23379429566214305,587.3016226228362,14.19397527500456,2.0,23873.51914227754,0.028091415917997343,0.9019953003555486,9237.446743380642,8949.409340424496,54.0,19.58373342728497,2.0,0.20945061715391475,3.0,0.6078803871908439,7.0,0.31293393727412344,0.0,4.0,0
48820.57231649145,0.09100514662491122,742.7591521174213,5.409521823768813,6.0,0.0,0.048820618343462144,0.07322667721492646,7324.479352503691,7779.481665145857,38.0,9.754501373489624,1.0,0.36304613573800487,4.0,0.9600371401982146,5.0,0.43868772602723,0.0,3.0,0
30423.774708722583,0.21983704746906665,734.1856629396482,0.04293396894822902,6.0,82084.65824081791,0.22779792120409342,3.908039849102472,38207.1363327707,37470.99896578792,46.0,64.00258946853533,1.0,0.23927640861905486,3.0,0.5378779585208997,2.0,0.5088480444462709,2.0,4.0,1
27260.638117754574,0.6224055592158491,524.0537235085643,2.448508861883953,8.0,0.0,0.04078084682510127,15.011103127539904,1144.9613198721856,1247.9595780366017,62.0,6.643095931692625,1.0,0.7582829407382912,7.0,0.7125976612022857,3.0,0.3419257371489482,1.0,3.0,1
38212.88905994717,0.1326186308846223,549.7612355383516,4.18989361413174,3.0,0.0,0.014014490090591565,4.464018464126389,19329.750732664314,21703.292869314606,50.0,3.8619433424961023,1.0,0.7578468817292701,2.0,0.8375488266464187,8.0,0.4714528834496322,0.0,2.0,0
78787.53481827043,0.22135715986694937,619.8490660299872,3.0172927097483653,4.0,0.0,0.020099495502593392,2.802954685553555,7399.335652225534,6866.813302046636,52.0,31.81767293576354,1.0,0.4738261513078204,4.0,0.5600581011435096,1.0,0.26069258782414134,2.0,5.0,0
19544.446570559958,0.21872420689687605,563.4353455421683,3.600973863651351,4.0,0.0,0.013571177684902822,1.6567886244816323,12969.246307404186,13792.416299899589,64.0,18.881371955068488,2.0,0.6802760293429004,7.0,0.7894474773524135,6.0,0.36102455617781587,0.0,4.0,0
17435.041983775143,0.15405032142622085,822.6456371878688,19.87975649130443,5.0,0.0,0.1798395439340994,1.6528005631207854,5339.713737979583,5432.569888465894,41.0,100.46337221716692,2.0,0.3141633960683379,4.0,0.4932144746583761,10.0,0.4311603679153603,2.0,4.0,1
39433.87196952638,0.30302579577096994,629.9824363201488,3.5819807539222537,2.0,22050.90828790264,0.07122661407508489,1.5263671979997837,8958.047067480593,7535.810425631485,53.0,32.79443873447227,0.0,0.32715368321258576,2.0,0.18729220565608956,4.0,0.1718132524842074,1.0,4.0,1
